HGNC,BaseMean,log2FC,StdErr,Wald-Stats,P-value,P-adj
CPPED1,239.758572588279,-0.034413002668969,0.152363815896354,-0.225860729901767,0.821309741603217,0.901171316023755
BTG3,725.797349198729,-0.026579760024981,0.11761935643483,-0.225981172067614,0.821216064087982,0.901171316023755
EPB41,629.513311763121,-0.026839071385013,0.119263656330478,-0.225039816913227,0.821948299169069,0.901725829948016
C2CD2L,151.746738974652,0.042240951860307,0.18770199564686,0.225042635880009,0.821946106197952,0.901725829948016
NDC1,678.241715264106,-0.024668291380328,0.109707188476707,-0.224855743026951,0.822091499580409,0.90180986680317
,24.0416232440215,-0.054011602248981,0.240872738567032,-0.22423293964398,0.822576053843516,0.902049104721011
ADCY5,55.306144600805,0.047481868606277,0.211569303494584,0.224427021415666,0.822425046835026,0.902049104721011
ZNF783,77.198516299617,-0.044852213886095,0.199933055836897,-0.224336159412702,0.82249574198727,0.902049104721011
PUF60,35.0443563988698,0.052560360078142,0.234341955125869,0.224289159190086,0.822532311060918,0.902049104721011
C11orf71,104.247096793126,0.040606914062023,0.181525672116081,0.223697913296011,0.822992369754773,0.902213380735863
CCDC77,237.560251436783,0.035212007354286,0.157335074770273,0.223802654339471,0.82291086449108,0.902213380735863
PTPRA,2308.79423139006,0.021838367927267,0.097515437009327,0.223947803517281,0.822797918402405,0.902213380735863
EXOSC7,1283.02341876206,0.022435763091233,0.100268898919521,0.223755953570818,0.822947204913346,0.902213380735863
P2RX6,30.7382926177381,0.052629849078371,0.235430343440179,0.22354743364567,0.823109470303643,0.90226870698467
LIFR-AS1,17.3194688019143,0.053748903287332,0.240557018146907,0.22343519096378,0.823196818098667,0.902291412811563
ZNF774,19.5381747194075,0.053874481243549,0.241252460307161,0.223311634521597,0.823292972849301,0.90232376732921
PRICKLE4,21.2191491567405,-0.05379392185157,0.241397042321344,-0.22284416301986,0.823656795000367,0.902649454605048
ANKRD11,1300.62468396946,0.021939755288546,0.098525068925631,0.222681958285221,0.823783044018013,0.902707439804107
POTEF,34.3428240620081,0.052469397345193,0.235706407302276,0.222604883531678,0.823843035307521,0.902707439804107
RHOA,12110.3282412984,-0.022419739987163,0.101050966146358,-0.221865666822931,0.82441845834684,0.903119560285936
,15.7642025405308,-0.053387722652013,0.240617329669227,-0.221878127919565,0.82440875756388,0.903119560285936
MAP7D3,487.163835402232,-0.027478854980085,0.123854128549087,-0.22186466694321,0.82441923673986,0.903119560285936
FABP3,60.2716001847093,0.047199829093965,0.213108788182711,0.221482321289809,0.824716900379769,0.903240165910513
UBA6,92.7318254714312,-0.045989562778071,0.207659502577945,-0.221466208900357,0.824729444746885,0.903240165910513
RTN4IP1,50.9805586485002,-0.047846265867523,0.215957959678879,-0.221553611354119,0.824661397744071,0.903240165910513
ACSL1,195.444728937659,-0.035968659399155,0.162524571167967,-0.221312132317408,0.824849403964843,0.903298485975572
FOXK2,1214.27590762818,-0.023584268854337,0.106759189461184,-0.220910902128118,0.825161808454758,0.903494464970153
ZNF576,85.4166396118612,-0.044306210687609,0.200532831426092,-0.220942428092823,0.825137260811935,0.903494464970153
ZNF337-AS1,52.5788170637363,0.049692431552158,0.225165246580067,0.220693167826357,0.82533135159283,0.903607036862752
CAMK4,146.46958667253,0.037595269685788,0.170519624945173,0.220474738305789,0.825501444263049,0.903720192155061
INPP5A,1318.28079733974,-0.022274483882594,0.101078299601798,-0.220368605035359,0.825584093976964,0.903737608451259
TSPAN2,25.9541895526417,0.052586698373306,0.238979306152364,0.220047079472975,0.825834489045986,0.903792517269191
RET,149.430541228987,0.037018176239222,0.168167794170408,0.220126430401478,0.825772691126074,0.903792517269191
APBA2,14.6386501858195,-0.052615934809323,0.238975510900034,-0.220172914836167,0.825736489891345,0.903792517269191
PINK1-AS,110.954909069108,0.040330801287201,0.183386781045108,0.219922074303057,0.825931844342327,0.903826014565982
LINC00858,27.4928023142179,0.052655597247919,0.239838836496207,0.219545750042659,0.826224945650834,0.90407369608549
SETMAR,107.832289754256,-0.039986210509328,0.182234280172134,-0.219422001566104,0.826321332825664,0.904106105994855
,62.4871940709158,0.044945011153792,0.20508094415567,0.219157422640281,0.826527421031076,0.904234050756099
IL1RAP,59.134218960479,-0.046737364390193,0.21331481121658,-0.219100418408078,0.826571824847426,0.904234050756099
KIAA1328,36.1760632394367,0.050159632556732,0.22924071679124,0.218807693758918,0.826799853344389,0.9043578616485
SMTN,108.737511681046,0.041328260489804,0.18890012312819,0.218783660938949,0.826818575231403,0.9043578616485
ATP11B,744.602136187817,-0.023651382640959,0.108411718305769,-0.218162602812467,0.827302421900117,0.904813996845932
SLC11A1,18.1664648755008,-0.052070904021887,0.238916883799178,-0.217945685519886,0.827471430733366,0.904925750570224
HOXC5,23.4834884423673,0.052246576036245,0.240148231596541,0.217559695063761,0.827772190902983,0.905108465521422
,41.5714746471384,0.049183428933399,0.226018197779647,0.217608269672822,0.827734340629714,0.905108465521422
,46.9810321093973,-0.048933918339472,0.225127760996627,-0.217360658333936,0.827927288342467,0.905204958534141
PIAS4,732.835667108012,0.026224152444624,0.120717755756557,0.217235254915673,0.828025011184799,0.905229805073253
MCM4,14848.6760204887,0.017863536114681,0.08225981951085,0.217159923531376,0.82808371578483,0.905229805073253
PSMC6,72.5137147910721,-0.045554982230044,0.210073792124145,-0.216852286853197,0.828323462326548,0.905399972175679
KDM8,18.4353985453458,-0.052315299898394,0.241414978023526,-0.21670279253881,0.828439971586785,0.905399972175679
HSF2BP,34.1477978283101,-0.050138847843582,0.231352213940377,-0.216720847359187,0.828425900257448,0.905399972175679
SCRN3,291.141511248444,-0.029242626671647,0.135164082969294,-0.216349092371603,0.828715644886927,0.905628161360171
SMC6,485.405385501031,0.026668253154201,0.123421426945125,0.216074743375459,0.82892948655067,0.905788748981812
COL1A1,1485.43373870244,-0.051630250259749,0.240043608834959,-0.21508696069991,0.829699519854962,0.906557023993871
GABPB2,109.085992912473,-0.038723202393502,0.180288463535884,-0.214784693563018,0.82993518716906,0.906741356257564
HOXC4,26.2515049420913,0.051535494561691,0.240424992649666,0.214351652853269,0.830272840807219,0.906960692196177
SNORA10,63.7758484467743,0.048087839588514,0.22429827345839,0.214392375148777,0.830241087187977,0.906960692196177
PPIL3,153.578886732591,-0.036037306403363,0.168186802056204,-0.214269526281381,0.830336880670261,0.906960692196177
CHTF8,1689.29011072487,0.019929572288041,0.093077748216704,0.21411747350871,0.830455449883491,0.906976106745433
PLPP7,63.4122876712998,0.044675575241026,0.208686707940614,0.214079639675656,0.830484952923464,0.906976106745433
WDR93,15.6892704804142,-0.051218545358935,0.23948345828146,-0.213870910861572,0.83064772514434,0.907080713401574
PLEKHA6,574.74291363874,-0.026485941337122,0.123933901413393,-0.213710220004897,0.830773041052906,0.907144403588211
MED4,36.8003142469517,0.049042439342252,0.229812416101356,0.213402044041964,0.831013386310016,0.907333677150776
FAM111A,50.4574160132871,0.049273726982928,0.231162624814401,0.21315611475899,0.831205196960326,0.907396772979666
IRX1,100.734739845247,-0.041140948369727,0.192990199177996,-0.213176361001535,0.831189405679396,0.907396772979666
,20.2471306560739,0.051316661130629,0.241258994910437,0.21270361815807,0.831558144462398,0.907635727403299
BNIP1,244.574381541691,-0.030457515955641,0.143188230977417,-0.212709632263312,0.831553453235358,0.907635727403299
FAM174B,143.82179118642,-0.040325144962159,0.189821213585549,-0.212437504746985,0.831765728881944,0.907715968309994
DNAAF5,3993.10027968146,0.025662723241095,0.120753858374231,0.212520937936104,0.831700644727349,0.907715968309994
TNFSF8,29.3268360601934,-0.050001740104656,0.235536111884243,-0.212289061344573,0.831881528737935,0.907769182096896
AMZ1,30.6391274848423,0.050243118981091,0.236856747353763,0.212124499480898,0.832009906779134,0.907836111820811
P2RY2,18.3561289506306,0.051117944595722,0.241346171229832,0.21180342051933,0.832260399875858,0.90803626417847
TCN1,36.4381974143812,0.050822444450631,0.240599283777355,0.211232733750201,0.832705669136648,0.908448877358955
EIF1B,273.964454708552,-0.031876030613807,0.151030327825724,-0.211057150392926,0.832842676059075,0.908525149159425
GLIPR1,30.552501275208,0.050233528784837,0.23811194719788,0.210966015674516,0.832913790081378,0.908529533711288
PSMC1,37.125075886873,-0.049069386392809,0.232791886376063,-0.210786497573802,0.833053875208787,0.908584524029496
COPB2,3475.78044544211,0.022974457377422,0.109023482697529,0.210729439282004,0.83309840117792,0.908584524029496
SH3BP5,254.351873378857,0.02967782097174,0.140972353050136,0.210522278515028,0.833260065510306,0.908687649760413
SOGA3,16.5420521086989,0.050563318921582,0.240376416036519,0.210350581622367,0.83339405985173,0.908760586604306
RMDN1,859.163561698299,0.024088659502516,0.114566222500026,0.210259699384875,0.833464987413249,0.908764747126403
ACSF2,762.836851752815,-0.024239469838662,0.115399380754524,-0.210048526085457,0.833629799406706,0.908871265198567
NRG1,19.7512200445073,-0.050648549215678,0.241414723373724,-0.209798924058461,0.833824612853421,0.90901047279995
SNORD55,30.1040568002547,-0.049576997747497,0.236746902952492,-0.209409276865791,0.83412875141656,0.909132143664541
,42.4986679142229,-0.047725944972178,0.227919891544526,-0.209397892604975,0.83413763775853,0.909132143664541
SNRPG,101.377404812882,0.039540813491143,0.188767729702679,0.209468077798162,0.834082852841191,0.909132143664541
GJB7,42.4463014060925,-0.046655768912274,0.222904997488168,-0.209307864058768,0.834207913111068,0.909135561483861
EEF2K,162.807312825817,-0.034208706616242,0.163945458722063,-0.208659067978433,0.834714395750436,0.909614327447019
ANKRD36B,23.2906167115902,0.04995120015677,0.240661271818025,0.207558115933753,0.835574010725549,0.910294465635683
PLEKHA3,79.1147974306548,0.040731592005388,0.19628233767824,0.207515319448448,0.835607429868661,0.910294465635683
MGAT3,694.502380771292,0.025104288388268,0.120887119956853,0.207667189004325,0.835488838518694,0.910294465635683
BOD1,1574.51487775307,-0.021189822125595,0.102027803907822,-0.207686741397858,0.835473570787991,0.910294465635683
ALDH3B2,171.469926796888,-0.03512676049888,0.169410269963672,-0.207347290730438,0.835738643881816,0.910364168353606
PRMT6,320.908978559071,-0.028887639050766,0.139437275342332,-0.207173002913634,0.835874750469826,0.910439188876441
BMP4,88.014255099563,-0.042449926197405,0.205238372355277,-0.206832307770995,0.836140823723503,0.91065574632349
ARHGEF2,1243.81955298812,-0.024744925836555,0.11991289281172,-0.20635750882441,0.8365116595151,0.910828533574724
CDH8,42.6606512478168,0.047284766304815,0.229172955076811,0.206327863987994,0.836534814450598,0.910828533574724
SRGAP3,21.2490878218395,-0.049778411888517,0.241410058588393,-0.206198582526297,0.836635795037473,0.910828533574724
MYOZ3,16.9078366198652,0.049444819760008,0.239592244244159,0.206370702507467,0.836501354262422,0.910828533574724
FANCE,247.805371188375,-0.029432733355369,0.142691524091112,-0.206268266758266,0.836581364976128,0.910828533574724
TMEM67,93.9325568105852,0.039822799541661,0.193264529679438,0.206053328087229,0.836749255184599,0.91087882180679
EPHA2,104.648798392219,-0.0394348985566,0.191654712612841,-0.205760129865746,0.836978286503398,0.911054901731713
SBSN,92.4779666621332,0.045286509586644,0.220230171532088,0.205632630949688,0.837077886388332,0.911090077934604
TTC8,186.951122220157,0.033266710957101,0.162421439696514,0.204817239763792,0.837714917161897,0.911343913657045
CEACAM19,15.0525833418846,-0.048405739169983,0.236152203127971,-0.204976868853312,0.837590197292388,0.911343913657045
UBE2L3,9767.72975483363,-0.020455339355104,0.099848243335991,-0.204864288761408,0.837678156866287,0.911343913657045
DAB2,91.3631888120668,-0.04227096382703,0.206202134276556,-0.204997702741216,0.837573919859864,0.911343913657045
PCDHB8,32.6317502179264,0.049140307826075,0.239896331104252,0.204839763909187,0.837697318565437,0.911343913657045
IMMP2L,47.6063861767178,0.045696909091564,0.222791067589559,0.205111046802603,0.837485365820291,0.911343913657045
CSDE1,6484.63268041982,-0.020247851411605,0.098945265844704,-0.204636889281639,0.837855831777148,0.911423989242799
CACNB1,14.9875513329269,-0.048894308750899,0.239258029944508,-0.204358067991446,0.838073695572272,0.911587750963462
ARSB,451.177479721073,-0.024323825299688,0.119105987713152,-0.204220004104817,0.838181579743837,0.91163186918163
CD53,89.5003492135379,0.039098483524948,0.19175998821442,0.203892813558318,0.838437261069209,0.911836716098158
LINC02036,48.2815965251008,0.045378146221739,0.222858708949088,0.203618455997184,0.838651669486526,0.91194018131817
NEFM,578.128607727089,0.027010383317938,0.1326647971071,0.203598723300594,0.83866709090578,0.91194018131817
ESAM,396.266499038726,0.027635080697929,0.135808673438627,0.203485388659051,0.838755664947733,0.911963261527
ETV7,33.3199426832908,-0.04795610114228,0.235868028553038,-0.203317513765951,0.83888686740285,0.912032683380328
INSIG1,88.6647926010698,0.040534627633214,0.199627734726293,0.203051082500087,0.839095105684973,0.912185840244077
CWF19L1,801.764229646327,-0.021881272883113,0.10803133598315,-0.202545610345186,0.839490205332444,0.912187110776679
HSPB8,669.853963670777,0.028383207303998,0.139983727790495,0.202760761925685,0.839322028282385,0.912187110776679
MTCL1,236.717067212937,-0.031006907515939,0.153228021586821,-0.202357944681614,0.839636903512504,0.912187110776679
NDUFV2,170.90707101724,0.03127287619774,0.154577522567374,0.202311925293729,0.839672877701816,0.912187110776679
MAU2,781.077709505175,0.029387207337739,0.14505523238502,0.202593225039522,0.839452985830083,0.912187110776679
LINC01963,56.4828147134285,-0.044352047720681,0.219071988274896,-0.20245421639679,0.839561647252002,0.912187110776679
NOA1,395.141485496518,0.025761605095403,0.12732421533165,0.2023307587508,0.839658155206698,0.912187110776679
GSTA1,47.6009031327469,-0.044482297265871,0.219970472628856,-0.202219401241744,0.839745206443217,0.912187110776679
CEP57L1,20.7174154268342,0.048787478166015,0.240677099024995,0.202709266330936,0.839362280060088,0.912187110776679
WASHC1,47.6974755246865,-0.046849065709702,0.231710663843731,-0.202187784250178,0.839769922674993,0.912187110776679
LYRM4,585.850918709458,-0.026227038156486,0.129816284051696,-0.202031958841483,0.839891739764305,0.912246253962337
CDON,227.232828504584,0.030525721725744,0.151435651534556,0.201575530044711,0.840248576721477,0.912343883234543
ACTG1,103947.095131237,0.027512373294151,0.136422601591608,0.20167019960894,0.840174561163483,0.912343883234543
CTDSP1,1026.59385442227,-0.021969656273164,0.1089914652614,-0.201572262749872,0.840251131217635,0.912343883234543
ARHGAP39,513.367403868091,0.02646043174391,0.131147851456607,0.201760314408698,0.840104107972265,0.912343883234543
LMX1B,134.999196505306,0.038159885565555,0.189534916525533,0.201334330713751,0.840437160110583,0.912472705665283
AMFR,1510.58377347571,0.019445032881923,0.096647673367614,0.201195043857507,0.840546066688347,0.912517781530258
,90.4162233238776,-0.039398232555962,0.196533852894583,-0.200465375179382,0.841116634944636,0.913064001425791
BBOF1,35.1251990538326,-0.046464281004044,0.232259924704247,-0.200052940959188,0.841439176990406,0.913194509547735
KATNBL1,44.3432793111156,-0.044730574623593,0.223530380339858,-0.200109598326564,0.841394866811634,0.913194509547735
SP140L,56.440498740847,-0.044732053323039,0.223566305813056,-0.200084056317696,0.841414842456613,0.913194509547735
GIPC2,91.3499181972873,-0.038303002445653,0.191642726941846,-0.199866715825203,0.841584822116401,0.913206192505664
LRRC57,619.715196142538,0.023223019669693,0.116169469588846,0.19990639323641,0.841553790288989,0.913206192505664
,17.6516067687804,0.048003662146717,0.241205281996433,0.19901579994184,0.84225038524347,0.913855165591492
TRIM5,307.657659435188,-0.028499182606348,0.143362685090465,-0.198790798235711,0.842426394285538,0.913899679940752
TCFL5,817.096870460107,-0.020898364702905,0.105127081423745,-0.198791447644855,0.842425886269696,0.913899679940752
ABCC5,2117.99574457054,-0.023107824437834,0.116537467161058,-0.198286654075791,0.842820792889491,0.91425429436166
PLPP1,2645.47359131999,0.018488437166579,0.093326483311126,0.198104937747876,0.842962961633842,0.914335266219469
TSFM,943.913429731236,0.021913543962178,0.110669561159178,0.198008772535564,0.843038200133384,0.914343633801054
DDX1,2088.16166629401,0.02270040476797,0.114881939549538,0.197597680340184,0.843359849841821,0.914619231676125
TMEM53,63.4755633114365,0.040886845485666,0.20718236162457,0.19734713498322,0.843555896158089,0.914710233231531
PTGFRN,2810.58244945689,-0.018391631385726,0.093289807226019,-0.19714513227761,0.843713965959812,0.914710233231531
FCGBP,33.1950853692328,0.047242709013671,0.239504785636391,0.19725162855574,0.843630630421909,0.914710233231531
BMPR1B,27.428476039399,-0.046726380218151,0.236928806758047,-0.197216965119266,0.843657755084992,0.914710233231531
ADAM23,206.755485098452,-0.03140033052355,0.159623278102286,-0.196715234124119,0.844050387924628,0.915001705458922
TRMT44,144.158282116369,-0.037877659123971,0.192660687985622,-0.196602947492836,0.844138263865572,0.915023713657038
,21.2429823347594,-0.047264768867711,0.240796318135871,-0.196285263967541,0.844386894695042,0.915100247468485
PXK,88.6630570050954,0.038551963171168,0.196379956530573,0.196313126106463,0.844365088138145,0.915100247468485
ACE2,14.9935725100052,0.047102996264098,0.240010758074679,0.19625368730114,0.844411608604883,0.915100247468485
CHP2,49.4712692909093,0.042585323346861,0.217333963597087,0.195944171090578,0.844653863804859,0.915216289492006
IK,379.675337916594,-0.025066696014317,0.127926744410923,-0.195945704158613,0.844652663851825,0.915216289492006
LLPH,689.751839714199,-0.024615376831037,0.126192923871885,-0.195061466806391,0.845344828123765,0.915891688080005
KLHL12,592.216066643661,-0.02441864133822,0.12531065815884,-0.194864839886704,0.845498760202007,0.915969842405319
BCL11A,31.2342823862749,-0.045997246535394,0.236129720404628,-0.194796514630066,0.845552250946495,0.915969842405319
RN7SL1,13.8412196913763,0.046058822190185,0.236681922842901,0.194602197062412,0.845704382935635,0.916061359037791
RBM6,1010.94270983106,0.01976240146686,0.101600529899876,0.194510810980366,0.845775931448558,0.91606558052671
SPIDR,1658.00195561855,-0.018675980673678,0.096205119006764,-0.194126683345866,0.846076688750167,0.916318039059906
GJA5,486.35082383736,0.029832209218856,0.153818079782793,0.19394475123459,0.846219142490642,0.916399024989266
GALNT12,152.546652054525,0.032414717236236,0.167302655298511,0.193748970561164,0.846372445338482,0.916491745887915
,20.0333736512577,0.046626235022955,0.240929223738477,0.193526689288497,0.84654650609518,0.916565685550833
JAM3,1901.1670894667,0.02081326824497,0.107604347312838,0.193424046190806,0.846626884873329,0.916565685550833
FOXE1,16.3825079200259,0.046542043533121,0.240648669211458,0.193402455478467,0.846643792546328,0.916565685550833
PYGO1,24.3819867184404,-0.046505544052647,0.241037115158869,-0.192939348871626,0.847006468019091,0.916885009468903
CSMD2,27.5256563973234,0.045945955473559,0.238458623431991,0.192678942838329,0.847210415607379,0.916889100938492
INHA,138.328713208522,0.033098184108087,0.171635570720257,0.192839887263419,0.847084364218773,0.916889100938492
SULF2,6232.90730266081,0.020885773324836,0.108398893173828,0.192675152977287,0.847213383866953,0.916889100938492
PCBP2,3752.96304760413,-0.01845505336457,0.095906149798445,-0.19242825828536,0.847406759090028,0.916996490208086
SNAPC4,172.029027876905,-0.030400297293407,0.158025794909944,-0.192375537871722,0.847448052467616,0.916996490208086
TOE1,508.055801989999,0.025358916524306,0.132020120955954,0.192083724364763,0.847676623597367,0.917170528176743
COX20,58.3094471233546,0.041124936482332,0.214202580241359,0.191990854806667,0.847749368977025,0.917175951207886
MTMR8,33.8387193757046,0.045135331023357,0.235309825183632,0.191812352026246,0.847889195105467,0.917253941912849
ARHGEF6,14.9162554470963,-0.04586580186476,0.23931649984143,-0.19165332058237,0.848013772834289,0.917315425623031
SLC6A12,23.0937881126004,-0.045986615111713,0.24105002543409,-0.190776230074644,0.848700912287222,0.917976838504614
,74.3417461221614,-0.037466213645613,0.196466987742173,-0.190699791736924,0.848760801866758,0.917976838504614
SLC20A2,974.010742517796,-0.021770666259276,0.114474256030042,-0.190179582853653,0.849168409663163,0.918344336334869
VPS9D1-AS1,115.964717978145,0.038044254668755,0.200337844700622,0.189900488974549,0.849387109295394,0.918507494567077
PON3,105.732841023374,-0.03975950256579,0.209693661041121,-0.189607555938439,0.849616665841311,0.918682366218733
C18orf54,61.1106466187392,-0.041855769436414,0.221033234930987,-0.189364144489323,0.849807424568097,0.918815261583887
GNAI1,101.301771939797,-0.03516167625613,0.185844230212436,-0.189199719657355,0.849936287376619,0.918881218951441
SDR39U1,113.781055239735,0.034051932602187,0.18054042140418,0.188611128396307,0.850397610166294,0.919013091720813
,15.2717742133571,-0.045368456163237,0.24024292890497,-0.188844085318252,0.850215018351277,0.919013091720813
SERTAD1,298.030437056085,-0.028968390354101,0.153311534542768,-0.188951147351668,0.850131105740435,0.919013091720813
SERP1,2849.85758472306,0.017355438342235,0.092005773096387,0.188634231941653,0.850379501231101,0.919013091720813
ANXA3,1521.7585915949,0.018700088523106,0.099070252866896,0.18875583721614,0.850284186337181,0.919013091720813
PTER,69.7797924202955,-0.037909460646017,0.201422068119808,-0.188209072619926,0.850712760660489,0.919280304213844
HEBP1,408.409078116062,-0.023809811164424,0.126641047559187,-0.188010219619326,0.850868639944552,0.919375379308106
,69.9773216362735,0.038710267719568,0.206588304493943,0.187378795786102,0.851363646665061,0.91983684189672
RHBDD1,278.958435849881,0.026648098360645,0.142625560780766,0.18683956939252,0.851786421283652,0.92022019551635
LTBP1,3838.88804866524,-0.023283098888295,0.124776081718038,-0.18659905462418,0.851975008029041,0.920350505282908
RHOQ,219.621399128656,0.029889272245641,0.160337705862852,0.18641449361392,0.852119727378415,0.920433410053536
NTN1,1837.27657854141,-0.021426728627321,0.115059919829958,-0.186222349702542,0.852270397978629,0.920522729443138
TOM1L2,284.89544584275,0.027258711419167,0.146893013061597,0.185568468173064,0.852783182779708,0.921003116766631
RAD54L,395.51764436483,0.024869959440856,0.134175185970794,0.185354387705259,0.852951081784555,0.92111098161294
TXLNA,1015.09779132732,-0.022261003857862,0.120311209302543,-0.18502851053457,0.853206673482164,0.921313521979425
AMN,39.3616196701885,0.042815902207756,0.23181622963091,0.184697604114803,0.853466225486252,0.921446831391272
,66.965419748266,-0.039076695738808,0.21149552109702,-0.184763703439762,0.853414378102554,0.921446831391272
GNPAT,1138.3966721604,-0.02018015036075,0.109332173155344,-0.184576504594645,0.853561215893867,0.921475916799717
JMJD1C-AS1,30.7048667597189,0.043557353423137,0.236122691349818,0.184469155311323,0.853645422397429,0.921493356559597
ALPP,48.2643252265699,0.042595052281065,0.231027096047702,0.184372539021441,0.853721211194199,0.921501707515397
TXNRD3,118.481006081182,0.033422125658962,0.181418720243963,0.184226443743057,0.853835815399121,0.921551950926151
PRTFDC1,150.127459663737,-0.029629707702635,0.16118620684406,-0.183822848634312,0.854152430953266,0.921752669449234
ARHGDIB,395.409325990094,0.024428798006322,0.133008809531711,0.183663007678436,0.854277830775373,0.921752669449234
SH3YL1,218.567822105917,0.028474187806417,0.155052438657801,0.183642308711178,0.854294069979166,0.921752669449234
ZRSR2,77.6140553629343,-0.038201354746341,0.207928599620839,-0.183723426291533,0.854230430204633,0.921752669449234
EGFLAM,625.431314599491,-0.024272036942334,0.132266835579003,-0.183508109467369,0.854399356384604,0.921792820078394
RAPGEF4,31.1616423400772,0.043750514829683,0.238612591746696,0.183353755597807,0.854520458366181,0.921850026030629
TUBD1,186.112078925304,0.027707179668686,0.151593377269678,0.18277302193351,0.854976117389644,0.922121195187031
ZNF395,604.483566749101,0.020257833290738,0.110789482272414,0.182849787499931,0.854915882314394,0.922121195187031
RRAGA,1469.50740631407,-0.017686036663236,0.096673943076881,-0.182945229090023,0.85484099403941,0.922121195187031
ZFP90,49.8160880394391,-0.040201567152709,0.220286858672792,-0.182496438484437,0.85519314910625,0.922281812045853
EFHB,14.5859356294875,-0.043631214379335,0.239305014967334,-0.182324697145571,0.855327917990071,0.922315592248295
MIR3936HG,22.2273768866448,0.043957818092207,0.241249585824755,0.182208885217063,0.855418800322959,0.922315592248295
ZNF354C,1830.62285682235,0.019507312469829,0.107067655837147,0.182196129328733,0.855428810504862,0.922315592248295
RAB40B,138.928486522913,-0.031089250630062,0.171559832209441,-0.181215207718952,0.856198658188246,0.922902741833284
DLEC1,20.1227098357558,0.043710321806807,0.241287015619081,0.181154885996074,0.856246004405254,0.922902741833284
TFPI2,285.857852490485,-0.04002282663368,0.220842513378344,-0.181227907713193,0.856188690092565,0.922902741833284
SYAP1,1854.20684616239,0.018060464099507,0.099692655520834,0.181161430650554,0.856240867513833,0.922902741833284
MRI1,625.130282819858,-0.020678535324847,0.114332481011559,-0.18086317328106,0.856474975546487,0.923076062072188
YARS,3628.39863804379,0.016729976490616,0.092645650142433,0.180580269714714,0.856697043750158,0.923241915592589
ABHD8,596.93526958106,-0.020983605700694,0.116270842739273,-0.180471777845009,0.856782208623221,0.923260217011542
ADD2,900.879795550059,-0.019055068027418,0.105686940629215,-0.180297280950436,0.856919190181031,0.923260881145873
TRMU,506.305646910464,0.021957277397081,0.121778766987293,0.180304645385124,0.85691340894955,0.923260881145873
ADAM19,506.934831147596,-0.022172963288789,0.12311548053059,-0.18009890546039,0.857074921875384,0.923355200661514
KIAA0368,1495.23987515416,-0.017213708530879,0.09568599089303,-0.179897896967204,0.85723272624444,0.923451737953538
GMEB2,553.600891325107,-0.022127048492271,0.123145709388155,-0.179681846831763,0.857402345615964,0.923560986555228
DUSP10,25.3319195577252,0.043201096023312,0.240755072779549,0.179440023940303,0.857592206798138,0.923618553428266
BAHCC1,18.1398199116452,-0.043274241118025,0.241048342333731,-0.179525155406841,0.857525367020706,0.923618553428266
COX7A2L,4893.03223473431,0.015343151171898,0.085583685975362,0.179276587553319,0.857720529447388,0.923683290062595
FAM216A,130.186119809963,0.032314934126997,0.180376431759599,0.179152751896462,0.857817761949208,0.923714537936718
ACOT11,26.0181506517423,0.042927379561164,0.240139562073021,0.178760130944647,0.858126051852402,0.923899568111105
NUDT10,18.4814354609921,0.043160923974531,0.24135651172025,0.178826432595106,0.858073989612759,0.923899568111105
LSM8,212.424856184141,-0.028888917413818,0.161738326508901,-0.1786151621411,0.858239888280903,0.923948666497989
UGT8,16.7767384133245,0.043027704938516,0.241081599531884,0.178477764466739,0.858347782217972,0.923991360125094
ARHGEF5,15.0466465429587,0.04093658216038,0.229789326958111,0.178148318297841,0.858606496382685,0.924122928822664
ATP7A,52.3763144081378,0.038561800636512,0.216416263825645,0.17818346900018,0.858578891802609,0.924122928822664
,50.4695131893358,0.039057775387757,0.219715416236713,0.177765293199442,0.858907305182749,0.924322382182843
PDYN,245.262125381938,-0.042711765076509,0.240306742709187,-0.177738521170824,0.858928331364501,0.924322382182843
RABL3,320.6773837751,-0.023834900670994,0.134249812093089,-0.177541408061466,0.85908314288658,0.924415514766941
BLMH,2176.85799713535,0.017432940799857,0.098470519897004,0.177037156075653,0.859479204190561,0.924694732555568
HS6ST2,211.709070271486,-0.026822482373744,0.151487507570274,-0.177060688395716,0.859460720101986,0.924694732555568
MRPS27,621.433503617826,0.020962935362538,0.118559025404906,0.176814336073904,0.859654227920436,0.92480955750144
COA4,2252.71439846023,0.019229707417613,0.108991287045263,0.17643343737768,0.859953437449305,0.924982897032128
ETFDH,101.191455851563,-0.03339955608612,0.189488783233307,-0.176261388754588,0.860088594382359,0.924982897032128
SYNPO,115.197798176284,-0.034850719856665,0.197702461460325,-0.176278634060703,0.860075046732556,0.924982897032128
TMEM176B,56.9981564959471,-0.037540650357226,0.212675356409526,-0.176516221677035,0.859888405713984,0.924982897032128
ACAN,171.088473309588,0.034629338075674,0.196857470246791,0.175910713635914,0.860364088341291,0.92513222585797
S100P,21.341835312198,0.04235877650895,0.240733835254589,0.175956888088264,0.860327812247109,0.92513222585797
TMEM150C,82.9597381634408,0.034583008453247,0.196782607410804,0.175742200534276,0.860496480004656,0.925201114478564
ACAP1,23.7608854511355,-0.042334789361855,0.241151442138794,-0.175552710721463,0.860645356622747,0.925214256432885
DENND3,220.326574302766,0.029909189971148,0.170329826908855,0.175595728087911,0.860611558698119,0.925214256432885
